기준년월,지자체,티맵카테고리중분류명,검색건수,전년동기검색건수,구성비,전년대비검색증감률
202105,충청북도,레저스포츠,185579,152290,17.2,21.9
202105,충청북도,쇼핑,63012,53022,5.8,18.8
202105,충청북도,음식,392649,338944,36.4,15.8
202105,충청북도,숙박,128608,100525,11.9,27.9
202105,충청북도,기타관광,80570,65334,7.5,23.3
202105,충청남도,전체,1808588,1681273,100.0,7.6
202105,충청남도,자연관광,297535,327607,16.5,-9.2
202105,충청남도,역사관광,129469,120728,7.2,7.2
202105,충청남도,체험관광,23685,25893,1.3,-8.5
202105,충청남도,문화관광,193199,162952,10.7,18.6
202105,충청남도,레저스포츠,106823,89307,5.9,19.6
202105,충청남도,쇼핑,112295,107932,6.2,4.0
202105,충청남도,음식,652176,580674,36.1,12.3
202105,충청남도,숙박,228105,203896,12.6,11.9
202105,충청남도,기타관광,65301,62284,3.6,4.8
202105,전라북도,전체,998976,931539,100.0,7.2
202105,전라북도,자연관광,107619,109128,10.8,-1.4
202105,전라북도,역사관광,82591,74048,8.3,11.5
202105,전라북도,체험관광,7001,7318,0.7,-4.3
202105,전라북도,문화관광,117512,95792,11.8,22.7
202105,전라북도,레저스포츠,51832,38695,5.2,34.0
202105,전라북도,쇼핑,53638,48503,5.4,10.6
202105,전라북도,음식,395528,402267,39.6,-1.7
202105,전라북도,숙박,122994,98114,12.3,25.4
202105,전라북도,기타관광,60261,57674,6.0,4.5
202105,전라남도,전체,1289399,1315085,100.0,-2.0
202105,전라남도,자연관광,158552,171157,12.3,-7.4
202105,전라남도,역사관광,75733,77993,5.9,-2.9
202105,전라남도,체험관광,7771,9718,0.6,-20.0
202105,전라남도,문화관광,148417,147774,11.5,0.4
202105,전라남도,레저스포츠,73853,64889,5.7,13.8
202105,전라남도,쇼핑,63555,67055,4.9,-5.2
202105,전라남도,음식,413939,437629,32.1,-5.4
202105,전라남도,숙박,188788,174998,14.6,7.9
202105,전라남도,기타관광,158791,163872,12.3,-3.1
202105,경상북도,전체,1659933,1249055,100.0,32.9
202105,경상북도,자연관광,179527,173797,10.8,3.3
202105,경상북도,역사관광,219871,145283,13.2,51.3
202105,경상북도,체험관광,11733,11549,0.7,1.6
202105,경상북도,문화관광,189947,127081,11.4,49.5
202105,경상북도,레저스포츠,114491,90992,6.9,25.8
202105,경상북도,쇼핑,86137,74295,5.2,15.9
202105,경상북도,음식,547802,415081,33.0,32.0
202105,경상북도,숙박,230565,145856,13.9,58.1
202105,경상북도,기타관광,79860,65121,4.8,22.6
202105,경상남도,전체,1812127,1636319,100.0,10.7
202105,경상남도,자연관광,146989,147096,8.1,-0.1
202105,경상남도,역사관광,141861,115084,7.8,23.3
202105,경상남도,체험관광,12925,13164,0.7,-1.8
202105,경상남도,문화관광,235994,197431,13.0,19.5
202105,경상남도,레저스포츠,129304,96986,7.1,33.3
202105,경상남도,쇼핑,161730,153104,8.9,5.6
202105,경상남도,음식,629362,605257,34.7,4.0
202105,경상남도,숙박,225384,189452,12.4,19.0
202105,경상남도,기타관광,128578,118745,7.1,8.3
202105,제주특별자치도,전체,2081279,1187966,100.0,75.2
202105,제주특별자치도,자연관광,302385,188271,14.5,60.6
202105,제주특별자치도,역사관광,15325,10022,0.7,52.9
202105,제주특별자치도,체험관광,3853,4000,0.2,-3.7
202105,제주특별자치도,문화관광,173327,91334,8.3,89.8
202105,제주특별자치도,레저스포츠,100717,54328,4.8,85.4
202105,제주특별자치도,쇼핑,108427,67763,5.2,60.0
202105,제주특별자치도,음식,759064,426077,36.5,78.2
202105,제주특별자치도,숙박,390204,207996,18.7,87.6
202105,제주특별자치도,기타관광,227977,138175,11.0,65.0
202106,서울특별시,전체,4512905,3838853,100.0,17.6
202106,서울특별시,자연관광,29049,27584,0.6,5.3
202106,서울특별시,역사관광,108073,88065,2.4,22.7
202106,서울특별시,체험관광,1817,2580,0.0,-29.6
202106,서울특별시,문화관광,855798,629660,19.0,35.9
202106,서울특별시,레저스포츠,53642,38278,1.2,40.1
202106,서울특별시,쇼핑,712834,647822,15.8,10.0
202106,서울특별시,음식,1964367,1798651,43.5,9.2
202106,서울특별시,숙박,584574,473897,13.0,23.4
202106,서울특별시,기타관광,202751,132316,4.5,53.2
202106,부산광역시,전체,1639810,1432130,100.0,14.5
202106,부산광역시,자연관광,151463,133242,9.2,13.7
202106,부산광역시,역사관광,48941,44482,3.0,10.0
202106,부산광역시,체험관광,5788,7084,0.4,-18.3
202106,부산광역시,문화관광,197444,146179,12.0,35.1
202106,부산광역시,레저스포츠,50107,38291,3.1,30.9
202106,부산광역시,쇼핑,228263,229122,13.9,-0.4
202106,부산광역시,음식,640618,592349,39.1,8.1
202106,부산광역시,숙박,213443,161732,13.0,32.0
202106,부산광역시,기타관광,103743,79649,6.3,30.3
202106,대구광역시,전체,717826,614552,100.0,16.8
202106,대구광역시,자연관광,18996,17807,2.6,6.7
202106,대구광역시,역사관광,11647,10617,1.6,9.7
202106,대구광역시,체험관광,2361,2106,0.3,12.1
202106,대구광역시,문화관광,123888,81120,17.3,52.7
202106,대구광역시,레저스포츠,11952,8252,1.7,44.8
202106,대구광역시,쇼핑,98456,88782,13.7,10.9
202106,대구광역시,음식,366194,342814,51.0,6.8
202106,대구광역시,숙박,67692,51305,9.4,31.9
202106,대구광역시,기타관광,16640,11749,2.3,41.6
202106,인천광역시,전체,2086486,1737525,100.0,20.1
202106,인천광역시,자연관광,265050,251771,12.7,5.3
202106,인천광역시,역사관광,34321,30659,1.6,11.9
202106,인천광역시,체험관광,6772,5662,0.3,19.6
202106,인천광역시,문화관광,221348,150532,10.6,47.0
202106,인천광역시,레저스포츠,126727,104127,6.1,21.7
202106,인천광역시,쇼핑,312354,263071,15.0,18.7
202106,인천광역시,음식,770570,654066,36.9,17.8
202106,인천광역시,숙박,193763,154601,9.3,25.3
202106,인천광역시,기타관광,155581,123036,7.5,26.5
202106,광주광역시,전체,432475,403314,100.0,7.2
202106,광주광역시,자연관광,3802,3183,0.9,19.4
202106,광주광역시,역사관광,4815,4326,1.1,11.3
202106,광주광역시,체험관광,26,22,0.0,18.2
202106,광주광역시,문화관광,57299,47666,13.2,20.2
202106,광주광역시,레저스포츠,9901,6649,2.3,48.9
202106,광주광역시,쇼핑,48579,44588,11.2,9.0
202106,광주광역시,음식,250168,249726,57.8,0.2
202106,광주광역시,숙박,43621,35190,10.1,24.0
202106,광주광역시,기타관광,14264,11964,3.3,19.2
202106,대전광역시,전체,553285,437883,100.0,26.4
202106,대전광역시,자연관광,18979,13321,3.4,42.5
202106,대전광역시,역사관광,3824,2874,0.7,33.1
202106,대전광역시,체험관광,146,136,0.0,7.4
202106,대전광역시,문화관광,72852,44917,13.2,62.2
202106,대전광역시,레저스포츠,12896,8918,2.3,44.6
202106,대전광역시,쇼핑,78398,64442,14.2,21.7
202106,대전광역시,음식,300475,252870,54.3,18.8
202106,대전광역시,숙박,59978,47101,10.8,27.3
202106,대전광역시,기타관광,5737,3304,1.0,73.6
202106,울산광역시,전체,388014,362563,100.0,7.0
202106,울산광역시,자연관광,43800,37965,11.3,15.4
202106,울산광역시,역사관광,10859,10441,2.8,4.0
202106,울산광역시,체험관광,1716,1990,0.4,-13.8
202106,울산광역시,문화관광,52898,42853,13.6,23.4
202106,울산광역시,레저스포츠,14785,12702,3.8,16.4
202106,울산광역시,쇼핑,28134,24297,7.3,15.8
202106,울산광역시,음식,180022,179404,46.4,0.3
202106,울산광역시,숙박,35113,33564,9.0,4.6
202106,울산광역시,기타관광,20687,19347,5.3,6.9
202106,세종특별자치시,전체,210886,178972,100.0,17.8
202106,세종특별자치시,자연관광,5460,5243,2.6,4.1
202106,세종특별자치시,역사관광,1901,1618,0.9,17.5
202106,세종특별자치시,체험관광,167,84,0.1,98.8
202106,세종특별자치시,문화관광,37310,24911,17.7,49.8
202106,세종특별자치시,레저스포츠,13513,10959,6.4,23.3
202106,세종특별자치시,쇼핑,13241,16351,6.3,-19.0
202106,세종특별자치시,음식,128824,112084,61.1,14.9
202106,세종특별자치시,숙박,9864,7282,4.7,35.5
202106,세종특별자치시,기타관광,606,440,0.3,37.7
202106,경기도,전체,10169750,8611479,100.0,18.1
202106,경기도,자연관광,420633,372710,4.1,12.9
202106,경기도,역사관광,211305,179001,2.1,18.0
202106,경기도,체험관광,38567,34741,0.4,11.0
202106,경기도,문화관광,1210756,883899,11.9,37.0
202106,경기도,레저스포츠,1158315,991601,11.4,16.8
202106,경기도,쇼핑,1506122,1274529,14.8,18.2
202106,경기도,음식,4813417,4158796,47.3,15.7
202106,경기도,숙박,651080,566587,6.4,14.9
202106,경기도,기타관광,159555,149615,1.6,6.6
202106,강원도,전체,2835713,2559260,100.0,10.8
202106,강원도,자연관광,431482,431692,15.2,0.0
202106,강원도,역사관광,90271,82933,3.2,8.8
202106,강원도,체험관광,13599,12431,0.5,9.4
202106,강원도,문화관광,243862,187842,8.6,29.8
202106,강원도,레저스포츠,269810,229587,9.5,17.5
202106,강원도,쇼핑,158670,147034,5.6,7.9
202106,강원도,음식,888265,811922,31.3,9.4
202106,강원도,숙박,649518,577420,22.9,12.5
202106,강원도,기타관광,90236,78399,3.2,15.1
202106,충청북도,전체,1016176,868150,100.0,17.1
202106,충청북도,자연관광,68954,62996,6.8,9.5
202106,충청북도,역사관광,34174,29603,3.4,15.4
202106,충청북도,체험관광,5045,5985,0.5,-15.7
202106,충청북도,문화관광,88711,74402,8.7,19.2
202106,충청북도,레저스포츠,185925,152345,18.3,22.0
202106,충청북도,쇼핑,56681,48023,5.6,18.0
202106,충청북도,음식,377950,329423,37.2,14.7
202106,충청북도,숙박,128784,110542,12.7,16.5
202106,충청북도,기타관광,69952,54831,6.9,27.6
202106,충청남도,전체,1629856,1450947,100.0,12.3
202106,충청남도,자연관광,275057,273094,16.9,0.7
202106,충청남도,역사관광,92696,82351,5.7,12.6
202106,충청남도,체험관광,23680,21366,1.5,10.8
202106,충청남도,문화관광,157927,122718,9.7,28.7
202106,충청남도,레저스포츠,106854,90241,6.6,18.4
202106,충청남도,쇼핑,94452,84088,5.8,12.3
202106,충청남도,음식,610189,536343,37.4,13.8
202106,충청남도,숙박,217622,195735,13.4,11.2
202106,충청남도,기타관광,51379,45011,3.2,14.1
202106,전라북도,전체,875726,751145,100.0,16.6
202106,전라북도,자연관광,96076,83253,11.0,15.4
202106,전라북도,역사관광,58603,47023,6.7,24.6
202106,전라북도,체험관광,5983,3711,0.7,61.2
202106,전라북도,문화관광,85882,69561,9.8,23.5
202106,전라북도,레저스포츠,52917,39832,6.0,32.9
202106,전라북도,쇼핑,44951,38593,5.1,16.5
202106,전라북도,음식,364906,331137,41.7,10.2
202106,전라북도,숙박,117820,95321,13.5,23.6
202106,전라북도,기타관광,48588,42714,5.5,13.8
202106,전라남도,전체,1160159,1021161,100.0,13.6
202106,전라남도,자연관광,141069,126244,12.2,11.7
202106,전라남도,역사관광,53976,49608,4.7,8.8
202106,전라남도,체험관광,5729,6270,0.5,-8.6
202106,전라남도,문화관광,130455,107883,11.2,20.9
202106,전라남도,레저스포츠,71825,61151,6.2,17.5
202106,전라남도,쇼핑,57110,50408,4.9,13.3
202106,전라남도,음식,396153,348907,34.1,13.5
202106,전라남도,숙박,178430,157330,15.4,13.4
202106,전라남도,기타관광,125412,113360,10.8,10.6
202106,경상북도,전체,1455237,1133312,100.0,28.4
202106,경상북도,자연관광,176438,151229,12.1,16.7
202106,경상북도,역사관광,148308,106871,10.2,38.8
202106,경상북도,체험관광,9716,10300,0.7,-5.7
202106,경상북도,문화관광,148929,106028,10.2,40.5
202106,경상북도,레저스포츠,112773,89805,7.7,25.6
202106,경상북도,쇼핑,75920,63218,5.2,20.1
202106,경상북도,음식,499331,398388,34.3,25.3
202106,경상북도,숙박,218879,155315,15.0,40.9
202106,경상북도,기타관광,64943,52158,4.5,24.5
202106,경상남도,전체,1593318,1390159,100.0,14.6
202106,경상남도,자연관광,128944,114620,8.1,12.5
202106,경상남도,역사관광,94046,79323,5.9,18.6
202106,경상남도,체험관광,10974,10758,0.7,2.0
202106,경상남도,문화관광,193748,154360,12.2,25.5
202106,경상남도,레저스포츠,116549,93142,7.3,25.1
202106,경상남도,쇼핑,140549,123043,8.8,14.2
202106,경상남도,음식,595921,549098,37.4,8.5
202106,경상남도,숙박,209328,179611,13.1,16.5
202106,경상남도,기타관광,103259,86204,6.5,19.8
202106,제주특별자치도,전체,1999334,1283245,100.0,55.8
202106,제주특별자치도,자연관광,291273,191670,14.6,52.0
202106,제주특별자치도,역사관광,11537,8406,0.6,37.2
202106,제주특별자치도,체험관광,3917,3445,0.2,13.7
202106,제주특별자치도,문화관광,155708,93157,7.8,67.1
202106,제주특별자치도,레저스포츠,96699,56018,4.8,72.6
202106,제주특별자치도,쇼핑,102381,71884,5.1,42.4
202106,제주특별자치도,음식,737731,478491,36.9,54.2
202106,제주특별자치도,숙박,382992,241289,19.2,58.7
202106,제주특별자치도,기타관광,217096,138885,10.9,56.3
202107,서울특별시,전체,4298870,4233270,100.0,1.5
202107,서울특별시,자연관광,29149,29080,0.7,0.2
202107,서울특별시,역사관광,97101,96141,2.3,1.0
202107,서울특별시,체험관광,1547,2987,0.0,-48.2
202107,서울특별시,문화관광,709437,708818,16.5,0.1
202107,서울특별시,레저스포츠,49781,40865,1.2,21.8
202107,서울특별시,쇼핑,699526,669543,16.3,4.5
202107,서울특별시,음식,1962749,1993638,45.7,-1.5
202107,서울특별시,숙박,557328,548393,13.0,1.6
202107,서울특별시,기타관광,192252,143805,4.5,33.7
202107,부산광역시,전체,1687284,1570099,100.0,7.5
202107,부산광역시,자연관광,161677,139231,9.6,16.1
202107,부산광역시,역사관광,44820,45889,2.7,-2.3
202107,부산광역시,체험관광,5335,7456,0.3,-28.4
202107,부산광역시,문화관광,177215,160848,10.5,10.2
202107,부산광역시,레저스포츠,54773,39566,3.2,38.4
202107,부산광역시,쇼핑,228899,232429,13.6,-1.5
202107,부산광역시,음식,680056,661558,40.3,2.8
202107,부산광역시,숙박,232493,199716,13.8,16.4
202107,부산광역시,기타관광,102016,83406,6.0,22.3
202107,대구광역시,전체,795197,672051,100.0,18.3
202107,대구광역시,자연관광,19935,17836,2.5,11.8
202107,대구광역시,역사관광,12966,10553,1.6,22.9
202107,대구광역시,체험관광,3041,2488,0.4,22.2
202107,대구광역시,문화관광,114042,87602,14.3,30.2
202107,대구광역시,레저스포츠,12093,8871,1.5,36.3
202107,대구광역시,쇼핑,103147,87166,13.0,18.3
202107,대구광역시,음식,442751,387454,55.7,14.3
202107,대구광역시,숙박,71576,57755,9.0,23.9
202107,대구광역시,기타관광,15646,12326,2.0,26.9
202107,인천광역시,전체,2025579,1935698,100.0,4.6
202107,인천광역시,자연관광,264883,269289,13.1,-1.6
202107,인천광역시,역사관광,28590,32304,1.4,-11.5
202107,인천광역시,체험관광,4060,4866,0.2,-16.6
202107,인천광역시,문화관광,187984,174378,9.3,7.8
202107,인천광역시,레저스포츠,110813,104719,5.5,5.8
202107,인천광역시,쇼핑,293501,271298,14.5,8.2
202107,인천광역시,음식,775801,761732,38.3,1.8
202107,인천광역시,숙박,196578,185299,9.7,6.1
202107,인천광역시,기타관광,163369,131813,8.1,23.9
202107,광주광역시,전체,456731,278322,100.0,64.1
202107,광주광역시,자연관광,3921,2772,0.9,41.5
202107,광주광역시,역사관광,4014,2806,0.9,43.1
202107,광주광역시,체험관광,22,13,0.0,69.2
202107,광주광역시,문화관광,54122,30974,11.8,74.7
202107,광주광역시,레저스포츠,9609,4148,2.1,131.7
202107,광주광역시,쇼핑,48920,34343,10.7,42.4
202107,광주광역시,음식,276513,166347,60.5,66.2
202107,광주광역시,숙박,45870,25139,10.0,82.5
202107,광주광역시,기타관광,13740,11780,3.0,16.6
202107,대전광역시,전체,541258,431357,100.0,25.5
202107,대전광역시,자연관광,14607,10753,2.7,35.8
202107,대전광역시,역사관광,3326,2548,0.6,30.5
202107,대전광역시,체험관광,121,54,0.0,124.1
202107,대전광역시,문화관광,64923,41290,12.0,57.2
202107,대전광역시,레저스포츠,11579,7915,2.1,46.3
202107,대전광역시,쇼핑,77264,81422,14.3,-5.1
202107,대전광역시,음식,304129,241308,56.2,26.0
202107,대전광역시,숙박,60374,42793,11.2,41.1
202107,대전광역시,기타관광,4935,3274,0.9,50.7
202107,울산광역시,전체,457531,388608,100.0,17.7
202107,울산광역시,자연관광,56494,38424,12.3,47.0
202107,울산광역시,역사관광,10938,9768,2.4,12.0
202107,울산광역시,체험관광,1241,1599,0.3,-22.4
202107,울산광역시,문화관광,55357,44233,12.1,25.1
202107,울산광역시,레저스포츠,14781,12136,3.2,21.8
202107,울산광역시,쇼핑,30082,24199,6.6,24.3
202107,울산광역시,음식,213784,198483,46.7,7.7
202107,울산광역시,숙박,48661,40267,10.6,20.8
202107,울산광역시,기타관광,26193,19499,5.7,34.3
202107,세종특별자치시,전체,217885,189628,100.0,14.9
202107,세종특별자치시,자연관광,4669,5571,2.1,-16.2
202107,세종특별자치시,역사관광,1610,1530,0.7,5.2
202107,세종특별자치시,체험관광,161,39,0.1,312.8
202107,세종특별자치시,문화관광,32941,27828,15.1,18.4
